chunckID,start_time,pos,tag
422,00:33:19.122,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['어/VV', '어서/ECD']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['VV', 'ECD']]"
423,00:33:32.927,"[['[/SS'], ['반짝이/VV', '는/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['VV', 'ETD'], ['NNG', 'SS']]"
424,00:33:36.222,"[['(/SS'], ['아이/NNG'], ['2/NR', ')/SS'], ['우아/XR']]","[['SS'], ['NNG'], ['NR', 'SS'], ['XR']]"
425,00:33:37.432,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS'], ['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['놀라/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NR', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
426,00:33:42.270,[['우아/XR']],[['XR']]
427,00:33:44.981,"[['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['박수/NNG', ']/SS'], ['[/SS'], ['다가오/VV', '는/ETD'], ['발걸음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS'], ['SS'], ['VV', 'ETD'], ['NNG', 'SS']]"
428,00:33:46.649,"[['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['감탄/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
429,00:33:48.609,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['음악/NNG', ']/SS'], ['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['놀라/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NR', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
430,00:33:52.405,"[['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
431,00:33:53.573,"[['(/SS'], ['아이/NNG'], ['2/NR', ')/SS'], ['나리/NNG']]","[['SS'], ['NNG'], ['NR', 'SS'], ['NNG']]"
432,00:33:55.575,"[['나리/NNG', '.../SE']]","[['NNG', 'SE']]"
433,00:33:56.617,"[['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
434,00:33:58.911,"[['(/SS'], ['선원/NNG'], ['2/NR', ')/SS'], ['그/MDT'], ['보따리/NNG'], ['좀/MAG'], ['보/VV', '아도/ECD'], ['되/VV', 'ㄹ까/EFQ', '?/SF']]","[['SS'], ['NNG'], ['NR', 'SS'], ['MDT'], ['NNG'], ['MAG'], ['VV', 'ECD'], ['VV', 'EFQ', 'SF']]"
435,00:34:00.496,"[['배/NNG', '의/JKG'], ['무게/NNG', '를/JKO'], ['줄이/VV', '어야/ECD'], ['하/VV', '어서/ECD'], ['말/NNG', '이/VCP', '야/EFN']]","[['NNG', 'JKG'], ['NNG', 'JKO'], ['VV', 'ECD'], ['VV', 'ECD'], ['NNG', 'VCP', 'EFN']]"
436,00:34:02.540,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['웃음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
437,00:34:04.083,"[['(/SS'], ['아이/NNG'], ['2/NR', ')/SS'], ['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['목소리/NNG', '로/JKM', ']/SS'], ['나리/NNG']]","[['SS'], ['NNG'], ['NR', 'SS'], ['SS'], ['VA', 'ETD'], ['NNG', 'JKM', 'SS'], ['NNG']]"
438,00:34:05.710,"[['나리/NNG', ',/SP'], ['나리/NNG']]","[['NNG', 'SP'], ['NNG']]"
439,00:34:08.129,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['어서/MAG'], ['아이/NNG', '를/JKO'], ['내려놓/VV', '아라/EFO']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['MAG'], ['NNG', 'JKO'], ['VV', 'EFO']]"
440,00:34:09.922,"[['[/SS'], ['선원/NNG'], ['2/NR', '의/JKG'], ['코/NNG'], ['웃음/NNG', ']/SS'], ['그럼/MAG'], ['목숨/NNG', '만/JX', '은/JX'], ['살리/VV', '어/ECS'], ['주/VXV', 'ㄹ/ETD'], ['터/NNB', '이/VCP', '니/ECD']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG'], ['NNG', 'SS'], ['MAG'], ['NNG', 'JX', 'JX'], ['VV', 'ECS'], ['VXV', 'ETD'], ['NNB', 'VCP', 'ECD']]"
441,00:34:11.924,"[['[/SS'], ['아이/NNG'], ['2/NR', '가/JKS'], ['김/NNG'], ['신/NNG', '을/JKO'], ['부르/VV', 'ㄴ다/ECS', ']/SS'], ['(/SS'], ['선원/NNG'], ['2/NR', ')/SS'], ['파도/NNG', '가/JKS'], ['수상/NNG', '하/XSV', 'ㄴ/ETD'], ['게/NNG']]","[['SS'], ['NNG'], ['NR', 'JKS'], ['NNG'], ['NNG', 'JKO'], ['VV', 'ECS', 'SS'], ['SS'], ['NNG'], ['NR', 'SS'], ['NNG', 'JKS'], ['NNG', 'XSV', 'ETD'], ['NNG']]"
442,00:34:13.342,"[['암만/MAG'], ['보/VV', '아도/ECD'], ['이/MDT'], ['배/NNG', '에/JKM'], ['부정/NNG', '하/XSV', 'ㄴ/ETD'], ['놈/NNB', '이/JKS'], ['타/VV', 'ㄴ/ETD'], ['것/NNB'], ['같/VA', '거든/ECD'], ['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['MAG'], ['VV', 'ECD'], ['MDT'], ['NNG', 'JKM'], ['NNG', 'XSV', 'ETD'], ['NNB', 'JKS'], ['VV', 'ETD'], ['NNB'], ['VA', 'ECD'], ['SS'], ['NNG'], ['NR', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
443,00:34:16.429,"[['바로/MAG'], ['네/MDN'], ['놈/NNB', ',/SP'], ['네/MDN'], ['놈/NNB', '은/JX'], ['노예/NNG', '로/JKM'], ['팔/NNG'], ['걸/VV', '니까/ECD'], ['팔다리/NNG'], ['성하/VA', '게/ECD'], ['두고/NNP']]","[['MAG'], ['MDN'], ['NNB', 'SP'], ['MDN'], ['NNB', 'JX'], ['NNG', 'JKM'], ['NNG'], ['VV', 'ECD'], ['NNG'], ['VA', 'ECD'], ['NNP']]"
444,00:34:20.433,"[['애/NNG', '는/JX'], ['던지/VV', '어/ECS'], ['버리/VV', '어/ECS']]","[['NNG', 'JX'], ['VV', 'ECS'], ['VV', 'ECS']]"
445,00:34:21.726,"[['[/SS'], ['아이/NNG'], ['2/NR', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
446,00:34:29.609,"[['[/SS'], ['선원/NNG', '들/XSN', '이/JKS'], ['무기/NNG', '를/JKO'], ['달그락거리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKS'], ['NNG', 'JKO'], ['VV', 'ECS', 'SS']]"
447,00:34:37.700,"[['인간/NNG', '이/JKS'], ['짐승/NNG', '보다/JKM'], ['못/NNG', '하/XSV', '면/ECE'], ['어찌/MAG'], ['되/VV', '는지/ECS'], ['알/VV', '느냐/EFQ', '?/SF']]","[['NNG', 'JKS'], ['NNG', 'JKM'], ['NNG', 'XSV', 'ECE'], ['MAG'], ['VV', 'ECS'], ['VV', 'EFQ', 'SF']]"
448,00:34:41.370,"[['[/SS'], ['천/NNG', '둥이/XSN'], ['콰르릉/MAG'], ['치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN'], ['MAG'], ['VV', 'ECS', 'SS']]"
449,00:34:43.456,"[['[/SS'], ['종이/NNG'], ['딸랑거리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['VV', 'ECS', 'SS']]"
450,00:34:46.042,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['놀라/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
451,00:34:52.715,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['놀라/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
452,00:34:55.051,"[['분노/NNG', '하/XSV', 'ㄴ/ETD'], ['신/NNG', '을/JKO'], ['만나/VV', '게/ECD'], ['되/VV', '는/ETD'], ['것/NNB', '이/VCP', '다/EFN']]","[['NNG', 'XSV', 'ETD'], ['NNG', 'JKO'], ['VV', 'ECD'], ['VV', 'ETD'], ['NNB', 'VCP', 'EFN']]"
453,00:34:57.345,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
454,00:35:00.264,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['놀라/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
455,00:35:03.768,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
456,00:35:07.897,"[['[/SS'], ['선원/NNG'], ['2/NR', '의/JKG'], ['놀라/VV', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
457,00:35:09.565,"[['(/SS'], ['선원/NNG'], ['2/NR', ')/SS'], ['[/SS'], ['말/NNG', '을/JKO'], ['더듬/VV', '으며/ECE', ']/SS'], ['도깨비/NNG', '이/VCP', '다/EFN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['SS'], ['NNG', 'JKO'], ['VV', 'ECE', 'SS'], ['NNG', 'VCP', 'EFN']]"
458,00:35:12.276,"[['[/SS'], ['천/NNG', '둥이/XSN'], ['콰르릉/MAG'], ['치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN'], ['MAG'], ['VV', 'ECS', 'SS']]"
459,00:35:13.945,"[['[/SS'], ['선원/NNG'], ['2/NR', '의/JKG'], ['겁먹/VV', '은/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
460,00:35:15.738,"[['[/SS'], ['천/NNG', '둥이/XSN'], ['콰르릉/MAG'], ['치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN'], ['MAG'], ['VV', 'ECS', 'SS']]"
461,00:35:20.660,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['놀라/VV', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
462,00:35:23.287,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
463,00:35:25.373,"[['[/SS'], ['끼익/MAG'], ['거리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['MAG'], ['VV', 'ECS', 'SS']]"
464,00:35:29.961,"[['[/SS'], ['돛대/NNG', '가/JKS'], ['우지끈/MAG'], ['부러지/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS']]"
465,00:35:38.636,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['겁먹/VV', '은/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
466,00:35:48.437,"[['[/SS'], ['천/NNG', '둥이/XSN'], ['콰르릉/MAG'], ['치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN'], ['MAG'], ['VV', 'ECS', 'SS']]"
467,00:35:58.322,"[['[/SS'], ['선원/NNG', '들/XSN', '의/JKG'], ['다급/XR', '하/XSA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
468,00:36:07.707,"[['[/SS'], ['선원/NNG'], ['3/NR', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
469,00:36:12.295,"[['[/SS'], ['파도/NNG', '가/JKS'], ['철썩이/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
470,00:36:22.889,"[['(/SS'], ['선원/NNG'], ['4/NR', ')/SS'], ['사/NNG', ',/SP'], ['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['NNG', 'SP'], ['VV', 'ECS'], ['VXV', 'EFN']]"
471,00:36:25.141,"[['[/SS'], ['천/NNG', '둥이/XSN'], ['콰르릉/MAG'], ['치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN'], ['MAG'], ['VV', 'ECS', 'SS']]"
472,00:36:28.227,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['늦/VA', '었/EPT', '다/EFN']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['VA', 'EPT', 'EFN']]"
473,00:36:29.979,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS'], ['[/SS'], ['웅장/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS'], ['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
474,00:36:58.257,"[['[/SS'], ['배/NNG', '가/JKS'], ['꾸르륵/MAG'], ['침몰/NNG', '하/XSV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['MAG'], ['NNG', 'XSV', 'ECS', 'SS']]"
475,00:37:08.517,"[['[/SS'], ['멀리/MAG'], ['서/VV', '어/ECS'], ['자동차/NNG'], ['경적/NNG', '이/JKS'], ['울리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['MAG'], ['VV', 'ECS'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
476,00:37:12.688,"[['[/SS'], ['멀리/MAG'], ['서/VV', '어/ECS'], ['사이렌/NNG'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['MAG'], ['VV', 'ECS'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
477,00:37:20.571,"[['[/SS'], ['아기/NNG'], ['울음소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
478,00:37:25.409,"[['[/SS'], ['사람/NNG', '들/XSN', '의/JKG'], ['환호/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
479,00:37:30.539,"[['[/SS'], ['사람/NNG', '들/XSN', '의/JKG'], ['대화/NNG'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
480,00:37:38.714,"[['[/SS'], ['헛웃음/NNG', ']/SS']]","[['SS'], ['NNG', 'SS']]"
481,00:37:40.633,"[['속도/NNG'], ['없이/MAG'], ['돌아오/VV', '니/ECD'], ['좋/VA', '구나/EFI']]","[['NNG'], ['MAG'], ['VV', 'ECD'], ['VA', 'EFI']]"
482,00:37:51.686,"[['[/SS'], ['자동차/NNG'], ['엔진/NNG'], ['음/NNG', '이/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
483,00:37:53.104,"[['[/SS'], ['타/VV', '아/ECS'], ['잇/VV', '어/ECD'], ['마찰음/NNG', '이/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS'], ['[/SS'], ['쾅/MAG'], ['부딪히/VV', '는/ETD'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['VV', 'ECS'], ['VV', 'ECD'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS'], ['SS'], ['MAG'], ['VV', 'ETD'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
484,00:37:55.064,"[['[/SS'], ['털썩/MAG'], ['쓰러지/VV', '는/ETD'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['MAG'], ['VV', 'ETD'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
485,00:37:56.315,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS']]"
486,00:38:03.698,"[['[/SS'], ['자동차/NNG'], ['엔진/NNG'], ['음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG', 'SS']]"
487,00:38:12.915,"[['[/SS'], ['연희/NNG', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
488,00:38:23.009,"[['[/SS'], ['흐/MAG'], ['느끼/VV', '며/ECE', ']/SS'], ['제발/MAG'], ['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['SS'], ['MAG'], ['VV', 'ECE', 'SS'], ['MAG'], ['VV', 'ECS'], ['VXV', 'EFN']]"
489,00:38:34.520,"[['[/SS'], ['연희/NNG', '가/JKS'], ['계속/MAG'], ['흐느끼/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS']]"
490,00:38:46.532,"[['(/SS'], ['연희/NNG', ')/SS'], ['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['목소리/NNG', '로/JKM', ']/SS'], ['신이/NNG'], ['있/VA', '다면/ECE'], ['제발/MAG']]","[['SS'], ['NNG', 'SS'], ['SS'], ['VA', 'ETD'], ['NNG', 'JKM', 'SS'], ['NNG'], ['VA', 'ECE'], ['MAG']]"
491,00:38:49.744,"[['저/NP'], ['좀/MAG'], ['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['NP'], ['MAG'], ['VV', 'ECS'], ['VXV', 'EFN']]"
492,00:38:57.501,"[['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['VV', 'ECS'], ['VXV', 'EFN']]"
493,00:39:00.004,"[['아무/MDT'], ['나라/NNG', '도/JX'], ['제발/MAG', '요/JX']]","[['MDT'], ['NNG', 'JX'], ['MAG', 'JX']]"
494,00:39:14.226,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
495,00:39:16.354,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
496,00:39:17.688,"[['[/SS'], ['분위기/NNG', '가/JKS'], ['고조/NNG', '되/XSV', '는/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS']]"
497,00:39:33.788,"[['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['목소리/NNG', '로/JKM', ']/SS'], ['누구/NP'], ['세요/NNP', '?/SF']]","[['SS'], ['VA', 'ETD'], ['NNG', 'JKM', 'SS'], ['NP'], ['NNP', 'SF']]"
498,00:39:35.164,"[['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
499,00:39:38.501,"[['아물/VV', '나/ECE'], ['달/VXV']]","[['VV', 'ECE'], ['VXV']]"
500,00:39:40.336,"[['하/NNB', ',/SP'], ['제발/MAG', ',/SP'], ['제발/MAG'], ['저/NP'], ['좀/MAG', '.../SE']]","[['NNB', 'SP'], ['MAG', 'SP'], ['MAG'], ['NP'], ['MAG', 'SE']]"
501,00:39:44.840,"[['[/SS'], ['흐느끼/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['VV', 'ECS', 'SS']]"
502,00:39:48.094,[['글쎄/IC']],[['IC']]
503,00:39:50.930,"[['인간/NNG', '의/JKG'], ['생사/NNG', '에/JKM'], ['관여/NNG', '하/XSV', '지/ECD'], ['않/VXV', '는/ETD'], ['것/NNB', '이/JKS'], ['내/NNG'], ['원칙/NNG', '이/VCP', '라/ECD']]","[['NNG', 'JKG'], ['NNG', 'JKM'], ['NNG', 'XSV', 'ECD'], ['VXV', 'ETD'], ['NNB', 'JKS'], ['NNG'], ['NNG', 'VCP', 'ECD']]"
504,00:39:55.476,"[['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
505,00:39:58.354,"[['저/VV', '어/ECS', '.../SE']]","[['VV', 'ECS', 'SE']]"
506,00:39:59.480,"[['[/SS'], ['심장/NNG'], ['박동/NNG'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
507,00:40:01.148,"[['(/SS'], ['연희/NNG', ')/SS'], ['저/NP'], ['이렇게/MAG'], ['죽/VV', '으면/ECD'], ['안/MAG'], ['되/VV', '어요/EFN']]","[['SS'], ['NNG', 'SS'], ['NP'], ['MAG'], ['VV', 'ECD'], ['MAG'], ['VV', 'EFN']]"
508,00:40:06.278,"[['[/SS'], ['흐느끼/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['VV', 'ECS', 'SS']]"
509,00:40:09.198,"[['네가/UN'], ['살리/VV', '어/ECS'], ['달라/VV', '는/ETD'], ['것/NNB', '이/JKS'], ['네/MDN'], ['가/VV', '아/ECS'], ['아니/VV', '구/ECE'], ['나/NP']]","[['UN'], ['VV', 'ECS'], ['VV', 'ETD'], ['NNB', 'JKS'], ['MDN'], ['VV', 'ECS'], ['VV', 'ECE'], ['NP']]"
510,00:40:11.992,"[['[/SS'], ['연희/NNG', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
511,00:40:14.370,"[['제/XPN', '발/NNG', ',/SP'], ['제발/MAG', '.../SE']]","[['XPN', 'NNG', 'SP'], ['MAG', 'SE']]"
512,00:40:17.790,"[['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
513,00:40:21.127,"[['아이/NNG'], ['만/NNB', '이/VCP', '라도/ECD', '.../SE']]","[['NNG'], ['NNB', 'VCP', 'ECD', 'SE']]"
514,00:40:22.878,"[['[/SS'], ['연희/NNG', '의/JKG'], ['힘겹/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
515,00:40:25.840,"[['[/SS'], ['태/NNG'], ['아의/NNG'], ['심장/NNG'], ['박동/NNG'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
516,00:40:30.094,"[['[/SS'], ['힘겹/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
517,00:40:34.223,"[['[/SS'], ['숨/NNG', '이/JKS'], ['멈추/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
518,00:40:39.728,"[['[/SS'], ['깊/VA', '은/ETD'], ['한숨/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
519,00:40:44.191,"[['그대/NP', '는/JX'], ['운/NNG', '이/JKS'], ['좋/VA', '았/EPT', '다/EFN']]","[['NP', 'JX'], ['NNG', 'JKS'], ['VA', 'EPT', 'EFN']]"
